学校代号,学校名称,专业代号,专业名称,计划数,分数线,位次
3322,苏州工业园区服务外包职业学院,501,大数据与会计,20,464,209509
3322,苏州工业园区服务外包职业学院,502,软件技术,20,451,221115
3324,宿迁泽达职业技术学院,501,机电一体化技术,10,408,249812
3324,宿迁泽达职业技术学院,502,工业机器人技术,8,371,267131
3324,宿迁泽达职业技术学院,503,无人机应用技术,10,368,268237
3324,宿迁泽达职业技术学院,504,汽车检测与维修技术,8,362,270395
3324,宿迁泽达职业技术学院,505,计算机应用技术,8,365,269344
3324,宿迁泽达职业技术学院,507,建筑装饰工程技术,2,372,267041
3324,宿迁泽达职业技术学院,508,建筑工程技术,2,369,268054
3324,宿迁泽达职业技术学院,509,动漫制作技术,2,369,267962
3324,宿迁泽达职业技术学院,510,物联网应用技术,2,388,260151
3324,宿迁泽达职业技术学院,511,软件技术,2,359,271351
3324,宿迁泽达职业技术学院,512,工业互联网技术,3,358,271951
3324,宿迁泽达职业技术学院,513,智能制造装备技术,2,383,262367
3324,宿迁泽达职业技术学院,514,智能控制技术,2,398,255320
3324,宿迁泽达职业技术学院,515,新能源汽车检测与维修技术,5,364,269672
3324,宿迁泽达职业技术学院,516,大数据与财务管理,2,387,260730
3324,宿迁泽达职业技术学院,517,大数据与会计,5,384,261747
3324,宿迁泽达职业技术学院,518,电子商务,4,384,262126
3324,宿迁泽达职业技术学院,519,社区康复,1,404,252276
3324,宿迁泽达职业技术学院,520,高速铁路客运服务,2,383,262337
3324,宿迁泽达职业技术学院,521,空中乘务,2,357,272042
3324,宿迁泽达职业技术学院,522,婴幼儿托育服务与管理,2,361,270892
3324,宿迁泽达职业技术学院,523,酒店管理与数字化运营,1,369,268055
3336,常州工程职业技术学院,501,大数据与会计,4,486,188377
3336,常州工程职业技术学院,502,商务数据分析与应用,10,448,223357
3336,常州工程职业技术学院,503,数字媒体技术,4,486,188634
3336,常州工程职业技术学院,504,物联网应用技术,10,454,218502
3336,常州工程职业技术学院,505,软件技术,8,461,212247
3336,常州工程职业技术学院,506,机械制造及自动化,5,465,208819
3336,常州工程职业技术学院,507,应用化工技术,9,450,222164
3336,常州工程职业技术学院,508,药品生产技术,10,460,213716
3336,常州工程职业技术学院,509,光伏材料制备技术,9,452,220200
3336,常州工程职业技术学院,510,高分子材料智能制造技术,10,450,222114
3337,徐州生物工程职业技术学院,502,中医康复技术,1,487,187191
3337,徐州生物工程职业技术学院,503,康复治疗技术,3,487,187583
3337,徐州生物工程职业技术学院,504,口腔卫生保健,3,481,192995
3337,徐州生物工程职业技术学院,505,生物制药技术,1,471,203704
3337,徐州生物工程职业技术学院,506,药品质量与安全,4,467,206734
3337,徐州生物工程职业技术学院,507,园林技术,5,448,223601
3337,徐州生物工程职业技术学院,510,康复工程技术,2,468,205901
3337,徐州生物工程职业技术学院,511,康复辅助器具技术,3,468,206533
3337,徐州生物工程职业技术学院,512,环境监测技术,2,450,222369
3337,徐州生物工程职业技术学院,513,环境工程技术,3,444,227003
3337,徐州生物工程职业技术学院,514,计算机应用技术,2,458,214936
3337,徐州生物工程职业技术学院,515,电子商务,3,446,225273
3338,扬州中瑞酒店职业学院,501,酒店管理与数字化运营,120,312,282590
3338,扬州中瑞酒店职业学院,502,西式烹饪工艺,60,323,280472
3338,扬州中瑞酒店职业学院,503,餐饮智能管理,70,311,282739
3338,扬州中瑞酒店职业学院,504,烹饪工艺与营养,55,312,282573
3338,扬州中瑞酒店职业学院,505,中西面点工艺,55,320,281136
3338,扬州中瑞酒店职业学院,506,空中乘务,10,331,278806
3338,扬州中瑞酒店职业学院,507,高速铁路客运服务,10,363,270115
3338,扬州中瑞酒店职业学院,508,大数据与会计,10,360,271248
3338,扬州中瑞酒店职业学院,509,大数据与财务管理,5,357,271967
3338,扬州中瑞酒店职业学院,510,电子商务,5,356,272437
3338,扬州中瑞酒店职业学院,511,人力资源管理,5,348,274888
3338,扬州中瑞酒店职业学院,512,市场营销,5,353,273211
3338,扬州中瑞酒店职业学院,513,计算机网络技术,10,347,275108
3338,扬州中瑞酒店职业学院,514,软件技术,5,354,272993
3338,扬州中瑞酒店职业学院,515,无人机应用技术,6,357,272101
3338,扬州中瑞酒店职业学院,516,休闲体育,5,351,274025
3338,扬州中瑞酒店职业学院,517,现代家政服务与管理,10,317,281618
3338,扬州中瑞酒店职业学院,518,婴幼儿托育服务与管理,12,334,278224
3338,扬州中瑞酒店职业学院,519,建筑工程技术,5,346,275375
3338,扬州中瑞酒店职业学院,520,建设工程管理,5,343,276075
3338,扬州中瑞酒店职业学院,521,工程造价,5,336,277713
3338,扬州中瑞酒店职业学院,522,现代物业管理,5,351,273961
3338,扬州中瑞酒店职业学院,523,房地产经营与管理,2,340,276874
3339,江苏航空职业技术学院,502,航空复合材料成型与加工技术,1,487,186722
3339,江苏航空职业技术学院,505,飞行器数字化制造技术,1,482,192702
3339,江苏航空职业技术学院,506,飞行器数字化装配技术,1,488,185554
3339,江苏航空职业技术学院,512,航空材料精密成型技术,2,479,195536
3339,江苏航空职业技术学院,514,民航通信技术,1,483,191890
3339,江苏航空职业技术学院,522,飞机结构修理,1,482,192322
3340,九州职业技术学院,501,机电一体化技术,2,434,233737
3340,九州职业技术学院,502,机械制造及自动化,1,434,234237
3340,九州职业技术学院,503,电气自动化技术,2,440,229566
3340,九州职业技术学院,504,计算机应用技术,2,408,250142
3340,九州职业技术学院,505,计算机网络技术,1,429,237630
3340,九州职业技术学院,506,汽车检测与维修技术,1,427,239002
3340,九州职业技术学院,507,新能源汽车技术,1,427,238906
3340,九州职业技术学院,508,护理,30,372,267078
3340,九州职业技术学院,509,康复治疗技术,5,419,243583
3340,九州职业技术学院,510,智慧健康养老服务与管理,5,371,267260
3340,九州职业技术学院,511,建筑工程技术,7,371,267175
3340,九州职业技术学院,512,工程造价,6,379,263999
3340,九州职业技术学院,513,道路与桥梁工程技术,5,371,267142
3340,九州职业技术学院,514,建筑装饰工程技术,5,359,271354
3340,九州职业技术学院,515,城市轨道交通工程技术,5,409,249460
3340,九州职业技术学院,516,建筑消防技术,5,364,269841
3340,九州职业技术学院,517,电子商务,4,380,263784
3340,九州职业技术学院,518,市场营销,2,372,266836
3340,九州职业技术学院,519,大数据与会计,2,399,254887
3340,九州职业技术学院,520,金融服务与管理,2,369,268000
3340,九州职业技术学院,521,大数据与财务管理,2,374,266246
3340,九州职业技术学院,522,酒店管理与数字化运营,5,365,269492
3340,九州职业技术学院,523,婴幼儿托育服务与管理,5,360,271063
3340,九州职业技术学院,524,旅游管理,4,359,271585
3340,九州职业技术学院,525,空中乘务,10,349,274506
3340,九州职业技术学院,526,高速铁路客运服务,5,401,253749
3340,九州职业技术学院,527,民航安全技术管理,5,367,268709
3340,九州职业技术学院,528,飞机机电设备维修,5,395,256686
3340,九州职业技术学院,529,通用航空器维修,5,365,269331
3340,九州职业技术学院,530,现代物流管理,5,369,268092
3340,九州职业技术学院,531,智能制造装备技术,1,409,249269
3340,九州职业技术学院,532,网络营销与直播电商,2,382,262702
3341,江苏航运职业技术学院,501,港口与航道工程技术,5,461,213057
3341,江苏航运职业技术学院,502,城市轨道交通运营管理,3,487,187432
3341,江苏航运职业技术学院,503,港口机械与智能控制,5,451,221268
3341,江苏航运职业技术学院,504,智能网联汽车技术,5,453,219874
3341,江苏航运职业技术学院,505,城市轨道交通通信信号技术,4,482,192491
3341,江苏航运职业技术学院,506,飞机机电设备维修,3,472,202086
3342,炎黄职业技术学院,501,机电一体化技术,5,370,267675
3342,炎黄职业技术学院,502,汽车制造与试验技术,5,356,272460
3342,炎黄职业技术学院,503,婴幼儿托育服务与管理,5,341,276586
3342,炎黄职业技术学院,504,电子商务,5,365,269495
3342,炎黄职业技术学院,505,旅游管理,6,355,272609
3343,宿迁职业技术学院,501,大数据技术,2,419,243783
3343,宿迁职业技术学院,502,云计算技术应用,2,421,242702
3343,宿迁职业技术学院,503,人工智能技术应用,1,437,231632
3345,连云港职业技术学院,501,机电一体化技术,5,457,215663
3345,连云港职业技术学院,502,电气自动化技术,5,459,214533
3345,连云港职业技术学院,503,石油化工技术,5,444,226333
3345,连云港职业技术学院,504,药品经营与管理,3,454,218769
3345,连云港职业技术学院,505,旅游管理,5,446,224878
3345,连云港职业技术学院,506,大数据与会计,5,459,214388
3346,江苏电子信息职业学院,501,电子信息工程技术,5,457,216387
3346,江苏电子信息职业学院,502,人工智能技术应用,5,455,217851
3346,江苏电子信息职业学院,503,财税大数据应用,5,450,222115
3347,苏州信息职业技术学院,501,机电一体化技术,14,459,214120
3347,苏州信息职业技术学院,502,大数据与审计,15,455,217694
3347,苏州信息职业技术学院,503,跨境电子商务,10,457,215858
3347,苏州信息职业技术学院,504,计算机网络技术,15,455,217661
3349,江苏安全技术职业学院,501,云计算技术应用,1,456,216875
3349,江苏安全技术职业学院,502,机电一体化技术,2,472,201964
3349,江苏安全技术职业学院,503,机械制造及自动化,1,468,205737
3349,江苏安全技术职业学院,504,数控技术,1,462,211982
3350,江苏卫生健康职业学院,501,临床医学,16,466,207783
3350,江苏卫生健康职业学院,507,预防医学,6,459,214441
3351,南京城市职业学院,504,传播与策划,3,482,192628
3351,南京城市职业学院,506,跨境电子商务,4,481,193423
3351,南京城市职业学院,507,网络营销与直播电商,5,468,206147
3351,南京城市职业学院,508,商务数据分析与应用,4,469,204863
3351,南京城市职业学院,509,现代物流管理,5,478,196727
3351,南京城市职业学院,511,健康管理,5,478,196166
3351,南京城市职业学院,512,计算机应用技术,6,480,194436
3351,南京城市职业学院,513,计算机网络技术,2,489,185303
3351,南京城市职业学院,514,新能源汽车技术,2,487,186856
3351,南京城市职业学院,515,智能网联汽车技术,2,483,191699
3351,南京城市职业学院,516,软件技术,11,476,198218
3352,江苏旅游职业学院,501,建筑室内设计,5,447,224501
3352,江苏旅游职业学院,502,高速铁路客运服务,1,496,177153
3352,江苏旅游职业学院,503,电子信息工程技术,3,450,221768
3352,江苏旅游职业学院,504,物联网应用技术,3,446,224823
3352,江苏旅游职业学院,505,软件技术,3,449,222596
3352,江苏旅游职业学院,506,数字媒体技术,5,458,215566
3352,江苏旅游职业学院,507,云计算技术应用,3,445,225608
3352,江苏旅游职业学院,508,大数据与会计,3,460,213884
3352,江苏旅游职业学院,509,连锁经营与管理,2,443,227515
3352,江苏旅游职业学院,510,现代物流管理,5,444,226890
3352,江苏旅游职业学院,511,旅游管理,5,444,226885
3352,江苏旅游职业学院,512,导游,4,445,225957
3352,江苏旅游职业学院,513,酒店管理与数字化运营,6,442,227902
3352,江苏旅游职业学院,514,烹饪工艺与营养,3,456,216727
3352,江苏旅游职业学院,515,中西面点工艺,4,460,213373
3352,江苏旅游职业学院,516,西式烹饪工艺,4,459,214789
3352,江苏旅游职业学院,519,商务英语,6,442,228436
